Type,Date,Set Time,Title,Amount,Currency,Exchange Rate,Category Group Name,Category,Account,Notes,Labels,Status
Expense,2021-09-04 16:12:50,16:12,Eating out,-94.58,EUR,1.0000000000,Food,Eating out,Unibanco,,,Reconciled
Expense,2021-09-03 18:39:57,18:39,Groceries,-42.64,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2021-09-03 18:26:17,18:26,Groceries,-4.07,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2021-09-03 10:51:24,10:51,Eating out,-1.35,EUR,1.0000000000,Food,Eating out,Unibanco,Croissant,,Reconciled
Transfer,2021-09-03 10:00:31,10:00,(Transfer),-14.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-09-03 10:00:31,10:00,(Transfer),14.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2021-09-03 07:00:40,07:00,Netflix,-13.99,EUR,1.0000000000,Entertainment,Netflix,Boost,,,Reconciled
Expense,2021-09-02 23:00:39,23:00,Eating out,35.00,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Expense,2021-09-02 22:55:39,22:55,Eating Out - split,17.51,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-09-02 22:55:38,22:55,Eating out,-70.04,EUR,1.0000000000,Food,Eating out,Unibanco,,,Reconciled
Expense,2021-09-02 10:20:18,10:20,Phone,-9.80,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,Mistake... ,,Reconciled
Expense,2021-09-02 00:17:04,00:17,Groceries split,45.91,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2021-09-02 00:16:39,00:16,Groceries,-91.82,EUR,1.0000000000,Food,Groceries,Unibanco,,,Reconciled
Transfer,2021-09-01 16:51:27,16:51,Transfer,-400.00,EUR,1.0000000000,(Transfer),(Transfer),Bankinter,,,Reconciled
Transfer,2021-09-01 16:51:27,16:51,Transfer,400.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Income,2021-09-01 11:16:51,11:16,Capital Gains PPR,4.99,EUR,1.0000000000,Investments,Capital Gains,PPR,,,Reconciled
Income,2021-09-01 11:14:49,11:14,Capital Gains T212,5.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-09-01 11:14:15,11:14,Capital Gains Degiro,19.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-09-01 11:12:01,11:12,Adjustment,-42.25,EUR,1.0000000000,Others,Others,Boost,,,Reconciled
Expense,2021-09-01 10:00:15,10:00,Building administration,-24.00,EUR,1.0000000000,Housing,Building Administration,ActivoBank,,,Reconciled
Expense,2021-08-31 17:37:05,17:37,Fuel,-17.27,EUR,1.0000000000,Transportation,Fuel,Moey,,,Reconciled
Expense,2021-08-31 11:12:55,11:12,Motorcycle maintenance,-5.00,EUR,1.0000000000,Transportation,Motorcycle maintenance,Moey,Lavagem mota,,Reconciled
Transfer,2021-08-30 11:37:18,11:37,I,-800.01,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-08-30 11:37:18,11:37,I,800.01,EUR,1.0000000000,(Transfer),(Transfer),Bankinter,,,Reconciled
Transfer,2021-08-30 09:17:02,09:17,Transfer,-30.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-08-30 09:17:02,09:17,Transfer,30.00,EUR,1.0000000000,(Transfer),(Transfer),Moey,,,Reconciled
Expense,2021-08-28 20:22:46,20:22,Eating out - split,15.23,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-08-28 20:22:45,20:22,Eating out,-30.45,EUR,1.0000000000,Food,Eating out,Unibanco,,,Reconciled
Expense,2021-08-28 13:42:09,13:42,Groceries split,-11.85,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2021-08-27 23:51:05,23:51,Eating Out - split,-20.55,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Income,2021-08-27 17:48:22,17:48,Capital Gains T212,45.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-08-27 17:47:26,17:47,Capital Gains Degiro,33.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2021-08-27 11:06:41,11:06,Tins,-25.48,EUR,1.0000000000,Others,Others,Boost,,,Reconciled
Transfer,2021-08-26 11:11:53,11:11,Transfer,-200.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2021-08-26 11:11:53,11:11,Transfer,200.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2021-08-26 11:08:58,11:08,Internet & phone,-37.00,EUR,1.0000000000,Personal,Internet & Phone,Boost,,,Reconciled
Income,2021-08-25 14:40:04,14:40,Salary - ticket,53.41,EUR,1.0000000000,Employer,Salary,ticket,,,Reconciled
Expense,2021-08-25 10:40:54,10:40,Coffee,-9.97,EUR,1.0000000000,Food,Coffee,Splitwise,,,Reconciled
Transfer,2021-08-25 10:00:42,10:00,Savings,-90.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-08-25 10:00:42,10:00,Savings,90.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2021-08-25 10:00:22,10:00,Annual expenses,-60.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-08-25 10:00:22,10:00,Annual expenses,60.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Expense,2021-08-25 10:00:14,10:00,Mortgage,-250.00,EUR,1.0000000000,Housing,Mortgage,ActivoBank,,,Reconciled
Income,2021-08-25 09:00:22,09:00,Salary,891.37,EUR,1.0000000000,Employer,Salary,ActivoBank,,,Reconciled
Expense,2021-08-23 10:41:08,10:41,Eating Out - split,-9.50,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-08-22 18:42:21,18:42,T,-1.10,EUR,1.0000000000,Entertainment,T,ActivoBank,,,Reconciled
Expense,2021-08-21 16:21:22,16:21,Groceries split,12.47,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2021-08-21 16:21:15,16:21,Groceries,-24.94,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2021-08-20 21:48:20,21:48,Eating Out - split,10.05,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-08-20 21:48:02,21:48,Eating out,-20.10,EUR,1.0000000000,Food,Eating out,Boost,,,Reconciled
Expense,2021-08-18 22:01:10,22:01,SMAS - split,6.52,EUR,1.0000000000,Housing,Water,Splitwise,,,Reconciled
Expense,2021-08-18 22:00:40,22:00,SMAS,-13.04,EUR,1.0000000000,Housing,Water,ActivoBank,,,Reconciled
Expense,2021-08-18 20:34:38,20:34,Groceries split,54.70,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2021-08-18 20:34:01,20:34,Groceries,-109.40,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Income,2021-08-18 16:26:01,16:26,Capital Gains T212,-42.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-08-18 16:25:21,16:25,Capital Gains Degiro,25.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2021-08-17 21:01:56,21:01,Eating Out - split,7.50,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-08-17 21:01:41,21:01,Eating out,-15.00,EUR,1.0000000000,Food,Eating out,Boost,,,Reconciled
Income,2021-08-16 10:51:30,10:51,Cashback,0.08,EUR,1.0000000000,Others,Cashback,ActivoBank,,,Reconciled
Income,2021-08-16 10:51:11,10:51,Cashback,2.02,EUR,1.0000000000,Others,Cashback,ActivoBank,,,Reconciled
Expense,2021-08-15 14:09:42,14:09,Furniture,12.49,EUR,1.0000000000,Housing,Furniture,Splitwise,,,Reconciled
Expense,2021-08-15 14:09:16,14:09,Furniture,-24.99,EUR,1.0000000000,Housing,Furniture,Boost,Torradeira,,Reconciled
Expense,2021-08-13 19:12:16,19:12,Gifts,-23.99,EUR,1.0000000000,Others,Gifts,Boost,,,Reconciled
Expense,2021-08-12 13:47:10,13:47,Groceries split,21.85,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2021-08-11 21:51:58,21:51,Groceries,-43.69,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2021-08-10 19:10:14,19:10,Electricity - split,24.60,EUR,1.0000000000,Housing,Electricity,Splitwise,,,Reconciled
Expense,2021-08-10 19:09:47,19:09,Electricity,-49.20,EUR,1.0000000000,Housing,Electricity,ActivoBank,,,Reconciled
Income,2021-08-10 07:00:56,07:00,Salary,36.90,EUR,1.0000000000,Employer,Salary,PPR,,,Reconciled
Income,2021-08-09 16:29:14,16:29,Capital Gains T212,-130.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-08-09 16:28:45,16:28,Capital Gains Degiro,74.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2021-08-09 13:55:49,13:55,Take out - split,-7.50,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-08-08 22:10:22,22:10,Eating out,-2.00,EUR,1.0000000000,Food,Eating out,ActivoBank,Água ,,Reconciled
Expense,2021-08-06 21:29:14,21:29,Eating out,-14.50,EUR,1.0000000000,Food,Eating out,ActivoBank,,,Reconciled
Expense,2021-08-05 13:25:28,13:25,Sports,-30.00,EUR,1.0000000000,Entertainment,Sports,ActivoBank,Tree2tree,,Reconciled
Expense,2021-08-04 19:06:26,19:06,Education,-3.03,EUR,1.0000000000,Personal,Education,Boost,Resume genius,,Reconciled
Expense,2021-08-03 17:41:39,17:41,Education,-3.22,EUR,1.0000000000,Personal,Education,Boost,Zety,,Reconciled
Income,2021-08-03 16:34:29,16:34,Capital Gains Degiro,-10.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Income,2021-08-03 16:33:39,16:33,Capital Gains T212,58.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Transfer,2021-08-03 10:00:31,10:00,(Transfer),-14.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-08-03 10:00:31,10:00,(Transfer),14.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2021-08-03 07:00:40,07:00,Netflix,-13.99,EUR,1.0000000000,Entertainment,Netflix,Boost,,,Reconciled
Expense,2021-08-02 13:47:26,13:47,Appointment,-55.00,EUR,1.0000000000,Health,Appointments,ActivoBank,,,Reconciled
Expense,2021-08-02 11:04:23,11:04,Others,-10.00,EUR,1.0000000000,Others,Others,Boost,Revolut,,Reconciled
Expense,2021-08-02 07:00:03,07:00,Phone,-9.80,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Expense,2021-08-01 19:53:27,19:53,Groceries,-5.89,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2021-08-01 18:52:41,18:52,Groceries,-47.72,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2021-08-01 13:54:52,13:54,Groceries split,2.95,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2021-08-01 13:54:07,13:54,Groceries split,23.86,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
Expense,2021-07-31 21:17:58,21:17,Eating Out - split,4.43,EUR,1.0000000000,Food,Eating out,Splitwise,,,Reconciled
Expense,2021-07-31 21:17:34,21:17,Take out,-8.86,EUR,1.0000000000,Food,Eating out,ticket,,,Reconciled
Income,2021-07-31 19:14:00,19:14,Interest,0.94,EUR,1.0000000000,Investments,Interest,Mintos,,,Reconciled
Income,2021-07-31 19:13:13,19:13,Capital Gains T212,-30.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-07-31 19:11:35,19:11,Capital Gains T212,-143.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-07-31 19:10:38,19:10,Capital Gains Degiro,41.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2021-07-31 18:06:49,18:06,Fuel,-18.58,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Expense,2021-07-31 13:26:29,13:26,Groceries,-0.75,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Income,2021-07-31 13:24:51,13:24,Capital Gains PPR,6.78,EUR,1.0000000000,Investments,Capital Gains,PPR,,,Reconciled
Expense,2021-07-30 16:40:30,16:40,Eating Out - split,5.95,EUR,1.0000000000,Vacations,Restaurants,Splitwise,,,Reconciled
Transfer,2021-07-30 16:37:02,16:37,Transfer,-10.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-07-30 16:37:02,16:37,Transfer,10.00,EUR,1.0000000000,(Transfer),(Transfer),Go Parity,,,Reconciled
Expense,2021-07-30 12:26:01,12:26,Eating out,-11.90,EUR,1.0000000000,Food,Eating out,Boost,,,Reconciled
Expense,2021-07-30 10:00:15,10:00,Building administration,-24.00,EUR,1.0000000000,Housing,Building Administration,ActivoBank,,,Reconciled
Expense,2021-07-29 13:53:42,13:53,Take out,-8.00,EUR,1.0000000000,Food,Eating out,Boost,,,Reconciled
Transfer,2021-07-29 10:28:56,10:28,Transfer,-100.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-07-29 10:28:56,10:28,Transfer,100.00,EUR,1.0000000000,(Transfer),(Transfer),Interactive Brokers,,,Reconciled
Expense,2021-07-28 14:43:43,14:43,Eating out,-9.50,EUR,1.0000000000,Vacations,Restaurants,ActivoBank,,,Reconciled
Expense,2021-07-27 19:04:24,19:04,T,-14.40,EUR,1.0000000000,Entertainment,T,ActivoBank,,,Reconciled
Transfer,2021-07-27 11:32:25,11:32,Transfer,-300.00,EUR,1.0000000000,(Transfer),(Transfer),Bankinter,,,Reconciled
Transfer,2021-07-27 11:32:25,11:32,Transfer,300.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Expense,2021-07-26 12:25:10,12:25,Groceries,-7.87,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2021-07-26 11:02:53,11:02,Tins,-21.99,EUR,1.0000000000,Others,Others,Boost,Down,,Reconciled
Expense,2021-07-26 11:01:38,11:01,Eating out,-15.00,EUR,1.0000000000,Food,Eating out,Boost,,,Reconciled
Expense,2021-07-26 10:49:45,10:49,Coffee,-1.10,EUR,1.0000000000,Food,Coffee,ActivoBank,,,Reconciled
Expense,2021-07-26 07:00:21,07:00,Internet,-27.00,EUR,1.0000000000,Personal,Internet & Phone,ActivoBank,,,Reconciled
Expense,2021-07-25 18:38:01,18:38,Groceries,-50.34,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2021-07-25 15:07:43,15:07,Tins,-25.48,EUR,1.0000000000,Others,Others,Boost,,,Reconciled
Expense,2021-07-25 15:07:01,15:07,Tins,-16.99,EUR,1.0000000000,Others,Others,Boost,,,Void
Transfer,2021-07-25 13:07:30,13:07,Transfer,-800.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-07-25 13:07:30,13:07,Transfer,800.00,EUR,1.0000000000,(Transfer),(Transfer),Bankinter,,,Reconciled
Expense,2021-07-25 08:09:31,08:09,Tins,-4.63,EUR,1.0000000000,Others,Others,ActivoBank,,,Reconciled
Income,2021-07-23 11:19:45,11:19,Salary - ticket,185.92,EUR,1.0000000000,Employer,Salary,ticket,,,Reconciled
Income,2021-07-23 11:19:12,11:19,Salary,1161.90,EUR,1.0000000000,Employer,Salary,ActivoBank,,,Reconciled
Expense,2021-07-23 10:00:14,10:00,Mortgage,-250.00,EUR,1.0000000000,Housing,Mortgage,ActivoBank,,,Reconciled
Transfer,2021-07-23 07:00:42,07:00,Savings,-90.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-07-23 07:00:42,07:00,Savings,90.00,EUR,1.0000000000,(Transfer),(Transfer),Savings,,,Reconciled
Transfer,2021-07-23 07:00:22,07:00,Annual expenses,-60.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-07-23 07:00:22,07:00,Annual expenses,60.00,EUR,1.0000000000,(Transfer),(Transfer),Irregular Expenses,,,Reconciled
Income,2021-07-20 17:28:34,17:28,Capital Gains T212,187.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-07-20 17:26:51,17:26,Capital Gains Degiro,-15.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2021-07-20 17:15:04,17:15,Water Split,6.22,EUR,1.0000000000,Housing,Water,Splitwise,,,Reconciled
Expense,2021-07-20 17:14:43,17:14,Water,-12.44,EUR,1.0000000000,Housing,Water,ActivoBank,,,Reconciled
Expense,2021-07-19 21:23:17,21:23,Vacation restaurants,4.49,EUR,1.0000000000,Vacations,Restaurants,Splitwise,,,Reconciled
Expense,2021-07-19 21:22:58,21:22,Vacation restaurants,14.38,EUR,1.0000000000,Vacations,Restaurants,Splitwise,,,Reconciled
Expense,2021-07-19 21:22:28,21:22,Vacation,-8.99,EUR,1.0000000000,Vacations,Restaurants,ActivoBank,,,Reconciled
Expense,2021-07-19 21:22:16,21:22,Vacation restaurants,-28.75,EUR,1.0000000000,Vacations,Restaurants,ActivoBank,,,Reconciled
Expense,2021-07-17 19:10:48,19:10,Vacation restaurants,-20.00,EUR,1.0000000000,Vacations,Restaurants,Splitwise,,,Reconciled
Expense,2021-07-15 21:58:24,21:58,Vacation restaurants,21.40,EUR,1.0000000000,Vacations,Restaurants,Splitwise,,,Reconciled
Expense,2021-07-15 21:57:28,21:57,Vacation restaurants,-42.80,EUR,1.0000000000,Vacations,Restaurants,ActivoBank,,,Reconciled
Expense,2021-07-15 14:56:44,14:56,Groceries split,1.77,EUR,1.0000000000,Vacations,Restaurants,Splitwise,,,Reconciled
Expense,2021-07-15 14:55:32,14:55,Groceries,-3.55,EUR,1.0000000000,Vacations,Restaurants,ticket,,,Reconciled
Expense,2021-07-15 14:33:29,14:33,Mariana - fuel,36.27,EUR,1.0000000000,Vacations,Transportation,Splitwise,,,Reconciled
Expense,2021-07-15 14:30:12,14:30,Fuel,-72.55,EUR,1.0000000000,Vacations,Transportation,ActivoBank,Fuel,,Reconciled
Expense,2021-07-14 21:01:49,21:01,Eating Out - split,31.50,EUR,1.0000000000,Vacations,Restaurants,Splitwise,,,Reconciled
Expense,2021-07-14 21:01:30,21:01,Eating out,-63.00,EUR,1.0000000000,Vacations,Restaurants,ActivoBank,,,Reconciled
Expense,2021-07-13 23:25:43,23:25,Eating Out - split,25.75,EUR,1.0000000000,Vacations,Restaurants,Splitwise,,,Reconciled
Expense,2021-07-13 23:25:22,23:25,Eating out,-51.50,EUR,1.0000000000,Vacations,Restaurants,ActivoBank,,,Reconciled
Expense,2021-07-13 16:24:02,16:24,T,-1.10,EUR,1.0000000000,Entertainment,T,ActivoBank,,,Reconciled
Expense,2021-07-13 16:12:06,16:12,Groceries split,9.13,EUR,1.0000000000,Vacations,Restaurants,Splitwise,,,Reconciled
Expense,2021-07-13 16:09:40,16:09,Groceries,-18.26,EUR,1.0000000000,Vacations,Restaurants,ActivoBank,,,Reconciled
Expense,2021-07-12 22:52:05,22:52,Drinks,7.50,EUR,1.0000000000,Food,Drinks,Splitwise,,,Reconciled
Expense,2021-07-12 22:49:28,22:49,Drinks,-15.00,EUR,1.0000000000,Food,Drinks,ActivoBank,,,Reconciled
Expense,2021-07-12 22:07:03,22:07,Vacation restaurants,17.25,EUR,1.0000000000,Vacations,Restaurants,Splitwise,,,Reconciled
Expense,2021-07-12 22:06:44,22:06,Vacation restaurants,-34.30,EUR,1.0000000000,Vacations,Restaurants,ActivoBank,,,Reconciled
Expense,2021-07-12 21:41:13,21:41,Máscaras,16.00,EUR,1.0000000000,Personal,Personal Gifts,Splitwise,,,Reconciled
Expense,2021-07-12 17:32:12,17:32,Vacation restaurants,13.50,EUR,1.0000000000,Vacations,Restaurants,Splitwise,,,Reconciled
Expense,2021-07-12 17:19:22,17:19,Electricity - split,14.14,EUR,1.0000000000,Housing,Electricity,Splitwise,,,Reconciled
Expense,2021-07-12 17:18:56,17:18,Electricity,-28.27,EUR,1.0000000000,Housing,Electricity,ActivoBank,,,Reconciled
Expense,2021-07-12 17:01:20,17:01,Vacation restaurants,-27.00,EUR,1.0000000000,Vacations,Restaurants,ActivoBank,,,Reconciled
Expense,2021-07-12 13:18:38,13:18,Personal Gifts,-32.00,EUR,1.0000000000,Personal,Personal Gifts,ActivoBank,Máscaras ,,Reconciled
Income,2021-07-12 07:00:56,07:00,Salary,36.90,EUR,1.0000000000,Employer,Salary,PPR,,,Reconciled
Expense,2021-07-11 17:18:54,17:18,Fuel,-19.12,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Expense,2021-07-10 11:10:16,11:10,Vacation,-105.00,EUR,1.0000000000,Vacations,Accommodation,Splitwise,,,Reconciled
Expense,2021-07-09 18:20:33,18:20,Vacation,-133.50,EUR,1.0000000000,Vacations,Accommodation,Splitwise,,,Reconciled
Income,2021-07-09 17:35:03,17:35,Capital Gains T212,-75.00,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-07-09 17:34:31,17:34,Capital Gains Degiro,-13.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Transfer,2021-07-09 17:33:00,17:33,Transfer,-40.00,EUR,1.0000000000,(Transfer),(Transfer),Cash,Transferência cash unhas,,Reconciled
Transfer,2021-07-09 17:33:00,17:33,Transfer,40.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,Transferência cash unhas,,Reconciled
Transfer,2021-07-09 17:29:40,17:29,Transfer,-1.00,EUR,1.0000000000,(Transfer),(Transfer),Bankinter,,,Reconciled
Transfer,2021-07-09 17:29:40,17:29,Transfer,1.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-07-09 17:28:29,17:28,Transfer,-500.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-07-09 17:28:29,17:28,Transfer,500.00,EUR,1.0000000000,(Transfer),(Transfer),Bankinter,,,Reconciled
Expense,2021-07-09 17:09:07,17:09,Fuel,39.03,EUR,1.0000000000,Transportation,Fuel,Splitwise,,,Reconciled
Expense,2021-07-08 13:33:50,13:33,Gifts,-19.71,EUR,1.0000000000,Others,Gifts,ActivoBank,Planta,,Reconciled
Transfer,2021-07-08 12:06:18,12:06,Transfer,-40.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-07-08 12:06:18,12:06,Transfer,40.00,EUR,1.0000000000,(Transfer),(Transfer),Cash,,,Reconciled
Expense,2021-07-08 11:58:37,11:58,Fuel,-78.06,EUR,1.0000000000,Transportation,Fuel,ActivoBank,,,Reconciled
Expense,2021-07-08 08:58:23,08:58,Motorcycle maintenance,-53.00,EUR,1.0000000000,Transportation,Motorcycle maintenance,ActivoBank,Pastilhas,,Reconciled
Income,2021-07-07 17:45:43,17:45,Capital Gains T212,-110.65,EUR,1.0000000000,Investments,Capital Gains,Trading 212,,,Reconciled
Income,2021-07-07 17:45:20,17:45,Capital Gains Degiro,86.00,EUR,1.0000000000,Investments,Capital Gains,Degiro,,,Reconciled
Expense,2021-07-07 15:22:59,15:22,SMAS - split,6.52,EUR,1.0000000000,Housing,Water,Splitwise,,,Reconciled
Expense,2021-07-06 12:29:45,12:29,Groceries,-7.25,EUR,1.0000000000,Food,Groceries,ticket,,,Reconciled
Expense,2021-07-05 17:42:13,17:42,Motorcycle maintenance,-3.00,EUR,1.0000000000,Transportation,Motorcycle maintenance,ActivoBank,Lavagem,,Reconciled
Expense,2021-07-05 17:00:11,17:00,Coffee,7.44,EUR,1.0000000000,Food,Coffee,Splitwise,,,Reconciled
Expense,2021-07-05 16:59:54,16:59,Coffee,-14.88,EUR,1.0000000000,Food,Coffee,ActivoBank,,,Reconciled
Expense,2021-07-05 15:22:13,15:22,SMAS,-13.04,EUR,1.0000000000,Housing,Water,ActivoBank,,,Reconciled
Expense,2021-07-05 13:39:35,13:39,Motorcycle maintenance,-3.95,EUR,1.0000000000,Transportation,Motorcycle maintenance,Splitwise,Massa consistente,,Reconciled
Transfer,2021-07-05 10:00:31,10:00,(Transfer),-14.00,EUR,1.0000000000,(Transfer),(Transfer),ActivoBank,,,Reconciled
Transfer,2021-07-05 10:00:31,10:00,(Transfer),14.00,EUR,1.0000000000,(Transfer),(Transfer),Boost,,,Reconciled
Expense,2021-07-05 07:00:40,07:00,Netflix,-13.99,EUR,1.0000000000,Entertainment,Netflix,Boost,,,Reconciled
Expense,2021-07-03 19:31:48,19:31,Groceries split,32.13,EUR,1.0000000000,Food,Groceries,Splitwise,,,Reconciled
